committee,committee_type,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
Take Back Colorado,Independent Expenditure Committee,1.3,2/13/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.5,2/13/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.9,2/13/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.5,2/13/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,2/13/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.5,2/13/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,2/13/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,2/13/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Coloradans Against Jared Polis,Independent Expenditure Committee,1.25,2/14/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Fundraising Expenses,
Take Back Colorado,Independent Expenditure Committee,0.7,2/14/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,2/14/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,2/14/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,2/14/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,2/14/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Rocky Mountain Gun Owners Independent Expenditure Committee (Rmgo Superpac),Independent Expenditure Committee,6,2/15/21 0:00,,,,,Bank Fees,
Take Back Colorado,Independent Expenditure Committee,0.7,2/15/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Unite For Colorado Action Iec,Independent Expenditure Committee,385,2/15/21 0:00,"Dalby, Wendland, & Co",Grand Junction,CO,81502,Consultant & Professional Services,Accounting Services
Better Colorado Alliance,Independent Expenditure Committee,6.5,2/16/21 0:00,,,,,Office Equipment & Supplies,
Take Back Colorado,Independent Expenditure Committee,1.1,2/16/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,2/16/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,2.3,2/16/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Senate Majority Fund,527 Political Organization,10000,2/17/21 0:00,Cole Communications,Colorado Springs,CO,80903,Consultant & Professional Services,
Senate Majority Fund,527 Political Organization,10237.06,2/17/21 0:00,Cole Communications,Colorado Springs,CO,80903,Consultant & Professional Services,
Senate Majority Fund,527 Political Organization,600,2/17/21 0:00,"Strategic Compliance, Llc",Denver,CO,80205,Consultant & Professional Services,Compliance Services
Take Back Colorado,Independent Expenditure Committee,0.7,2/17/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Coloradans Against Jared Polis,Independent Expenditure Committee,2000,2/18/21 0:00,Paramount Communications,Leesburg,VA,20176,Advertising,
Colorado Fund For Freedom,Independent Expenditure Committee,500,2/18/21 0:00,Paramount Communications,Leesburg,VA,20176,Advertising,
Take Back Colorado,Independent Expenditure Committee,1.3,2/18/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,2/18/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,2000,2/18/21 0:00,Jacob  Maerli,Golden,CO,80401,Consultant & Professional Services,Consulting
Take Back Colorado,Independent Expenditure Committee,2000,2/18/21 0:00,Aaron  Yates,Lexington,KY,40509,Consultant & Professional Services,Consulting
Values First Colorado,527 Political Organization,1000,2/18/21 0:00,Campaign Law Accountability Watchdog,Castle Rock,CO,80109,Consultant & Professional Services,Campaign Finance Management Services
Coloradans Against Jared Polis,Independent Expenditure Committee,1.25,2/20/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Fundraising Expenses,
Montrose Republican Women,527 Political Organization,100,2/20/21 0:00,Bpoe Elks Club,Montrose,CO,81401,Donation for Independent Expenditures,Donation To Elks Club
Montrose Republican Women,527 Political Organization,81,2/20/21 0:00,Pam  Brown,Montrose,CO,81403,Fundraising Expenses,Make Masks And Hats For Fundraising
Take Back Colorado,Independent Expenditure Committee,1.3,2/20/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,2/21/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Weld Strong,Independent Expenditure Committee,144,2/21/21 0:00,The Ups Store,Greeley,CO,80634,Other,Po Box Rental
All Together Colorado,Independent Expenditure Committee,43.52,2/22/21 0:00,Zoom,San Jose,CA,95113,Office Equipment & Supplies,
Take Back Colorado,Independent Expenditure Committee,4.3,2/22/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,2/22/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Friends For The Future (F3),527 Political Organization,0.9,2/23/21 0:00,Anedot Inc,New Orleans,LA,70112,Bank Fees,Anedot (Scanga)
Montrose Republican Women,527 Political Organization,210,2/23/21 0:00,Colorado Federation Of Republican Women (Cfrw),Arvada,CO,80002,Miscellaneous,2021 Dues For Cfrw
Take Back Colorado,Independent Expenditure Committee,1.3,2/23/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.5,2/23/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,2/23/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,2/23/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Friends For The Future (F3),527 Political Organization,0.7,2/24/21 0:00,Anedot Inc,New Orleans,LA,70112,Bank Fees,Anedot (Ortman)
Take Back Colorado,Independent Expenditure Committee,4.3,2/24/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Coloradans Against Jared Polis,Independent Expenditure Committee,0.61,2/25/21 0:00,"Stripe, Inc",San Francisco,CA,94103,Fundraising Expenses,
Coloradans Against Jared Polis,Independent Expenditure Committee,31.14,2/25/21 0:00,Godaddy,Scottsdale,AZ,85260,Advertising,
Community Change Voters,Independent Expenditure Committee,37.98,2/25/21 0:00,Amalgamated Bank,New York,NY,10001,Bank Fees,
Senate Majority Fund,527 Political Organization,195,2/25/21 0:00,Constant Contact,Waltham,MA,2451,Other,Communications
Take Back Colorado,Independent Expenditure Committee,2.3,2/25/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
A Whole Lot Of People For Change,Independent Expenditure Committee,17,2/26/21 0:00,First Bank Of Colorado,Lakewood,CO,80215,Bank Fees,
All Together Colorado,Independent Expenditure Committee,2000,2/26/21 0:00,Scarlett Greene,Denver,CO,80210,Consultant & Professional Services,
All Together Colorado,Independent Expenditure Committee,15,2/26/21 0:00,,,,,Bank Fees,
Better Colorado Alliance,527 Political Organization,2,2/26/21 0:00,,,,,Bank Fees,
Better Colorado Alliance,Independent Expenditure Committee,2000,2/26/21 0:00,Scarlett Greene,Denver,CO,80210,Consultant & Professional Services,
Better Colorado Alliance,Independent Expenditure Committee,19,2/26/21 0:00,,,,,Bank Fees,
Blueflower Action,Independent Expenditure Committee,2,2/26/21 0:00,,,,,Bank Fees,
Coloradans Against Jared Polis,Independent Expenditure Committee,40,2/26/21 0:00,R  Castaneda,Austin,TX,78751,Consultant & Professional Services,
Coloradans Creating Opportunities,Independent Expenditure Committee,500,2/26/21 0:00,Scarlett Greene Llc,Denver,CO,80210,Consultant & Professional Services,
Coloradans Creating Opportunities,Independent Expenditure Committee,2,2/26/21 0:00,,,,,Bank Fees,
Coloradans Creating Opportunities,527 Political Organization,2,2/26/21 0:00,,,,,Bank Fees,
Colorado Information Network Ie Committee,Independent Expenditure Committee,7,2/26/21 0:00,Firstbank,Greenwood Village,CO,80111,Bank Fees,Debit
Strong Colorado For All,Independent Expenditure Committee,2,2/26/21 0:00,,,,,Bank Fees,
Take Back Colorado,Independent Expenditure Committee,0.5,2/26/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Values First Colorado,527 Political Organization,7,2/26/21 0:00,1St Bank,Littleton,CO,80128,Bank Fees,Bank Fees
Take Back Colorado,Independent Expenditure Committee,4.3,2/27/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,2/27/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,2/27/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,2/27/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,2/27/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
All Together Colorado,527 Political Organization,138.38,2/28/21 0:00,Rosa Mexican Kitchen,Thornton,CO,80023,"Food, Beverages and Meals",
Born To Run Action Fund,527 Political Organization,2,2/28/21 0:00,,,,,Bank Fees,
Friends For The Future (F3),527 Political Organization,10,2/28/21 0:00,Teresa E Cheek,Colorado Springs,CO,80911,Other,Annual Periodic Filing Fees
Hardcore Democrats,Independent Expenditure Committee,0.34,2/28/21 0:00,Pro Internet,Centennial,CO,80015,Miscellaneous,Web Design
Take Back Colorado,Independent Expenditure Committee,0.7,2/28/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,2/28/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,2/28/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,2/28/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.51,2/28/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,2/28/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,2/28/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,2/28/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
All Together Colorado,Independent Expenditure Committee,3000,3/1/21 0:00,Bluemountain Strategies,Denver,CO,80203,Consultant & Professional Services,
All Together Colorado,Independent Expenditure Committee,32.47,3/1/21 0:00,Mailchimp,Atlanta,GA,30308,Office Equipment & Supplies,
Coloradans Against Jared Polis,Independent Expenditure Committee,2,3/1/21 0:00,Firstbank,Denver,CO,80203,Bank Fees,
Raising Colorado,Independent Expenditure Committee,10,3/1/21 0:00,First Bank,Denver,CO,80218,Bank Fees,Bank Fee
Take Back Colorado,Independent Expenditure Committee,1.1,3/1/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,3/1/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,4.3,3/1/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
All Together Colorado,Independent Expenditure Committee,5000,3/2/21 0:00,Mountaintop Strategies,Thornton,CO,80229,Consultant & Professional Services,
All Together Colorado,Independent Expenditure Committee,165,3/2/21 0:00,Rechtkornfeld,Denver,CO,80202,Consultant & Professional Services,
Friends For The Future (F3),527 Political Organization,0.7,3/2/21 0:00,Anedot Inc,New Orleans,LA,70112,Bank Fees,Anedot (Sielaff)
Friends For The Future (F3),527 Political Organization,12.58,3/2/21 0:00,Google Llc,Mountain View,CO,94043,Other,G-Suite Fee For Dedicated Email Addresses
Take Back Colorado,Independent Expenditure Committee,2.3,3/2/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Coloradans Against Jared Polis,Independent Expenditure Committee,18.17,3/3/21 0:00,Godaddy,Scottsdale,AZ,85260,Advertising,
Strong Colorado For All,Independent Expenditure Committee,67,3/4/21 0:00,1St Bank,Denver,CO,80222,Bank Fees,
Take Back Colorado,Independent Expenditure Committee,1.1,3/4/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Coloradans Against Jared Polis,Independent Expenditure Committee,40,3/5/21 0:00,R  Castaneda,Austin,TX,78751,Consultant & Professional Services,
Take Back Colorado,Independent Expenditure Committee,0.7,3/5/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,3/5/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Coloradans Against Jared Polis,Independent Expenditure Committee,0.87,3/6/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Fundraising Expenses,
"Better Leaders, Better Colorado",Independent Expenditure Committee,250,3/8/21 0:00,Polestar,Denver,CO,80203,Consultant & Professional Services,Monthly Consulting Fee
Coloradans For Constitutional Values,Independent Expenditure Committee,250,3/8/21 0:00,Polestar,Denver,CO,80203,Consultant & Professional Services,Monthly Consulting Fee
Senate Majority Fund,527 Political Organization,1800,3/8/21 0:00,"Strategic Compliance, Llc",Denver,CO,80205,Consultant & Professional Services,Compliance Services
Take Back Colorado,Independent Expenditure Committee,0.7,3/8/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Unite Colorado Election Fund,Independent Expenditure Committee,250,3/8/21 0:00,Polestar,Denver,CO,80203,Consultant & Professional Services,Monthly Consulting Fee
Coloradans Against Jared Polis,Independent Expenditure Committee,59,3/9/21 0:00,"Rocketgenius, Inc.",Virginia Beach,VA,23464,Miscellaneous,
Friends For The Future (F3),527 Political Organization,526.08,3/9/21 0:00,Julie  Herrmann,Thornton,CO,80602,Consultant & Professional Services,
Friends For The Future (F3),527 Political Organization,73.14,3/9/21 0:00,Godaddy,Scottsdale,AZ,85260,Other,Domain Fees
Take Back Colorado,Independent Expenditure Committee,0.7,3/9/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,3/9/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,3/10/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Colorado Hospitals Action Fund,Independent Expenditure Committee,45.63,3/11/21 0:00,,,,,Bank Fees,
Colorado Working Families Party Independent Expenditure Committee,Independent Expenditure Committee,5.2,3/11/21 0:00,Act Blue,Somerville,MA,2144,Bank Fees,Online Donation Fee
Senate Majority Fund,527 Political Organization,3925,3/11/21 0:00,Westbrooke Group,Denver,CO,80206,Fundraising Expenses,Fundraising Consulting
Take Back Colorado,Independent Expenditure Committee,0.7,3/11/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,2,3/11/21 0:00,First Bank,Loveland,CO,80537,Bank Fees,Bank Fee
Blueflower Action,Independent Expenditure Committee,3000,3/12/21 0:00,4Front Strategies,Denver,CO,80212,Consultant & Professional Services,
Blueflower Action,Independent Expenditure Committee,250,3/12/21 0:00,America Votes,Washington,DC,20036,Other,Research
Blueflower Action,Independent Expenditure Committee,14913.65,3/12/21 0:00,Mission Control,Glastonbury,CT,6033,Consultant & Professional Services,Mail
Coloradans Against Jared Polis,Independent Expenditure Committee,0.87,3/13/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Fundraising Expenses,
Take Back Colorado,Independent Expenditure Committee,0.5,3/13/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.5,3/13/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,3/13/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.9,3/13/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,3/13/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,3/13/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.5,3/13/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,3/13/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,3/13/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,3/14/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,3/14/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,3/14/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,3/14/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,3/14/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Better Colorado Alliance,Independent Expenditure Committee,5000,3/15/21 0:00,You Need A Plan,Littleton,CO,80161,Consultant & Professional Services,
Better Colorado Alliance,Independent Expenditure Committee,150,3/15/21 0:00,America Votes,Washington,DC,20036,Other,Virtual Conference
Better Colorado Alliance,Independent Expenditure Committee,6.5,3/15/21 0:00,,,,,Office Equipment & Supplies,
Friends For The Future (F3),527 Political Organization,59.32,3/15/21 0:00,Godaddy,Scottsdale,AZ,85260,Other,Domain Renewal
Take Back Colorado,Independent Expenditure Committee,0.7,3/15/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Friends For The Future (F3),527 Political Organization,432,3/16/21 0:00,"Squarespace, Inc.",New York,NY,10014,Other,Fees For Website
Take Back Colorado,Independent Expenditure Committee,1.3,3/16/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.1,3/16/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1500,3/16/21 0:00,Aaron  Yates,Lexington,KY,40509,Consultant & Professional Services,Consulting Fees
Take Back Colorado,Independent Expenditure Committee,2000,3/16/21 0:00,Jacob  Maerli,Golden,CO,80401,Consultant & Professional Services,Consulting
Take Back Colorado,Independent Expenditure Committee,0.7,3/17/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,3/18/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
